"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Devin Brown","GF (2.4)","78","1762",".075","-0.7","2.76","16.0","7.2","4.8","2.7","0.2","1.4","3.9",2007,"cle"
"Donyell Marshall","F (4.0)","11","156","-.034","-4.2","-0.11","12.6","9.2","1.5","1.8","2.8","0.6","4.9",2007,"cle"
"Drew Gooden","FC (4.5)","51","1564",".029","-2.2","0.95","17.6","13.0","1.5","2.8","0.9","1.1","4.4",2007,"cle"
"Dwayne Jones","FC (4.5)","56","472",".190","2.8","1.87","7.9","14.2","1.0","1.7","2.5","1.0","9.0",2007,"cle"
"Eric Snow","PG (1.0)","22","305","-.023","-3.8","-0.15","3.5","3.1","6.6","1.6","0.6","1.6","4.7",2007,"cle"
"Ira Newble","GF (2.5)","41","650",".124","0.8","1.68","13.1","8.4","1.0","2.3","0.5","2.0","4.7",2007,"cle"
"Joe Smith","FC (4.5)","27","580",".103","0.1","1.24","18.1","11.3","1.6","1.8","1.3","0.7","6.0",2007,"cle"
"Kaniel Dickens","PF (4.0)","5","12","-.102","-6.2","-0.02","8.2","4.1","4.1","0.0","4.1","0.0","4.1",2007,"cle"
"Lance Allred","C (5.0)","3","10","-.445","-16.9","-0.09","14.3","4.8","0.0","0.0","0.0","0.0","4.8",2007,"cle"
"Larry Hughes","GF (2.0)","40","1210","-.002","-3.1","-0.05","19.5","5.7","3.7","2.9","0.4","2.4","3.6",2007,"cle"
"LeBron James","SF (3.3)","75","3026",".268","5.3","16.90","35.7","9.4","8.5","4.0","1.3","2.2","2.6",2007,"cle"
"Sasha Pavlovic","GF (2.5)","51","1188","-.068","-5.2","-1.69","15.3","5.2","3.3","2.2","0.2","1.2","4.7",2007,"cle"
"Shannon Brown","GF (2.0)","15","218","-.221","-9.9","-1.00","23.1","4.0","3.7","4.2","0.2","2.2","5.9",2007,"cle"
"Wally Szczerbiak","GF (2.5)","25","556","-.001","-3.1","-0.01","17.7","7.0","3.0","1.7","0.6","0.8","3.1",2007,"cle"
"Zydrunas Ilgauskas","C (5.0)","73","2222",".137","1.2","6.34","22.2","14.7","2.2","2.9","2.6","0.7","5.3",2007,"cle"
"Anderson Varejao","FC (4.4)","81","2305",".174","2.3","8.35","14.5","12.1","1.7","1.7","1.4","1.6","5.0",2008,"cle"
"Ben Wallace","FC (4.5)","56","1313",".251","4.7","6.86","6.0","13.2","1.6","1.2","2.7","1.8","3.0",2008,"cle"
"Daniel Gibson","G (1.5)","75","1794",".046","-1.6","1.72","15.7","4.1","3.5","1.6","0.4","1.2","4.4",2008,"cle"
"Darnell Jackson","PF (4.0)","51","429","-.013","-3.5","-0.12","11.0","9.7","0.9","1.6","0.4","1.1","8.6",2008,"cle"
"Delonte West","G (1.9)","64","2151",".156","1.8","6.98","16.8","4.5","5.0","2.1","0.3","2.1","2.8",2008,"cle"
"Jawad Williams","GF (3.0)","10","20","-.057","-4.8","-0.02","28.6","4.8","0.0","2.4","0.0","2.4","4.8",2008,"cle"
"J.J. Hickson","FC (4.5)","62","704",".070","-0.9","1.02","16.7","11.2","0.6","3.1","2.0","1.0","5.5",2008,"cle"
"Joe Smith","FC (4.5)","21","411",".140","1.3","1.19","15.9","11.7","1.9","1.2","1.6","0.8","5.8",2008,"cle"
"LeBron James","SF (3.3)","81","3053",".342","7.6","21.78","36.2","9.6","9.2","3.8","1.5","2.2","2.2",2008,"cle"
"Lorenzen Wright","C (5.0)","18","125","-.100","-6.2","-0.26","8.8","9.6","1.2","3.5","1.9","1.5","6.5",2008,"cle"
"Mo Williams","PG (1.0)","81","2834",".121","0.7","7.15","24.4","4.7","5.6","3.0","0.2","1.2","3.6",2008,"cle"
"Sasha Pavlovic","GF (2.5)","66","1052",".043","-1.8","0.93","13.9","5.8","3.3","2.2","0.7","1.0","5.6",2008,"cle"
"Tarence Kinsey","GF (2.5)","50","276",".081","-0.5","0.47","17.7","6.6","1.7","3.8","0.0","2.1","5.9",2008,"cle"
"Trey Johnson","SG (2.0)","4","14","-.627","-22.6","-0.18","13.6","3.4","0.0","3.4","0.0","0.0","13.6",2008,"cle"
"Wally Szczerbiak","GF (2.7)","74","1526",".144","1.4","4.57","16.3","7.3","2.6","1.7","0.3","0.9","4.1",2008,"cle"
"Zydrunas Ilgauskas","C (5.0)","65","1765",".107","0.3","3.94","22.8","13.3","1.7","2.4","2.3","0.8","5.0",2008,"cle"
"Anderson Varejao","FC (4.2)","76","2165",".213","3.5","9.59","14.4","12.8","1.9","1.5","1.5","1.6","4.9",2009,"cle"
"Antawn Jamison","F (4.0)","25","811",".065","-1.0","1.10","23.4","11.4","1.9","1.8","0.7","1.7","4.0",2009,"cle"
"Anthony Parker","SG (2.0)","81","2288",".125","0.8","5.94","12.5","4.8","3.3","1.5","0.4","1.3","3.2",2009,"cle"
"Cedric Jackson","G (1.5)","5","10","-.420","-16.1","-0.09","4.8","4.8","9.7","4.8","0.0","0.0","0.0",2009,"cle"
"Coby Karl","GF (2.0)","3","5","-.891","-30.8","-0.10","0.0","18.3","0.0","36.5","0.0","0.0","0.0",2009,"cle"
"Daniel Gibson","G (1.3)","56","1068",".098","-0.0","2.18","16.0","3.3","3.1","1.6","0.3","1.1","3.6",2009,"cle"
"Danny Green","GF (2.0)","20","115",".105","0.2","0.25","16.7","7.1","2.1","2.1","1.3","2.5","3.8",2009,"cle"
"Darnell Jackson","PF (4.0)","27","114","-.241","-10.6","-0.57","8.9","8.4","1.7","5.5","1.7","0.8","8.0",2009,"cle"
"Delonte West","G (1.5)","60","1500",".115","0.5","3.60","16.9","5.4","6.3","2.9","0.9","1.8","2.8",2009,"cle"
"Jamario Moon","SF (3.0)","61","1052",".202","3.2","4.44","13.5","8.7","2.2","1.0","1.4","1.6","3.1",2009,"cle"
"Jawad Williams","GF (2.3)","54","742",".012","-2.7","0.19","14.5","5.4","2.2","1.2","0.3","0.8","4.7",2009,"cle"
"J.J. Hickson","FC (4.5)","81","1691",".100","0.0","3.53","19.6","11.4","1.1","2.6","1.1","1.0","3.7",2009,"cle"
"LeBron James","SF (3.1)","76","2965",".348","7.7","21.49","36.6","9.0","10.5","4.2","1.2","2.0","1.9",2009,"cle"
"Leon Powe","F (4.0)","20","236",".016","-2.6","0.08","16.1","12.4","0.0","2.2","0.4","1.2","7.3",2009,"cle"
"Mo Williams","PG (1.0)","69","2359",".106","0.2","5.19","22.2","4.2","7.5","3.5","0.4","1.4","3.5",2009,"cle"
"Sebastian Telfair","PG (1.0)","4","77","-.067","-5.2","-0.11","24.2","2.5","7.5","3.7","0.0","1.2","3.7",2009,"cle"
"Shaquille O'Neal","C (5.0)","53","1240",".081","-0.6","2.09","24.6","13.7","3.1","4.1","2.4","0.6","6.5",2009,"cle"
"Zydrunas Ilgauskas","C (5.0)","64","1338",".006","-2.9","0.17","17.0","12.4","1.7","2.3","1.8","0.5","6.6",2009,"cle"
"Alonzo Gee","GF (2.5)","40","973",".114","0.5","2.31","14.7","7.7","1.6","2.2","0.8","1.6","4.0",2010,"cle"
"Anderson Varejao","FC (4.5)","31","994",".196","3.0","4.06","13.6","14.5","2.2","1.9","1.8","1.3","4.2",2010,"cle"
"Antawn Jamison","F (4.0)","56","1842","-.024","-3.8","-0.93","26.3","9.8","2.4","2.0","0.8","1.3","3.6",2010,"cle"
"Anthony Parker","GF (2.7)","72","2091",".074","-0.8","3.23","13.8","5.0","5.0","1.8","0.2","1.5","2.5",2010,"cle"
"Baron Davis","PG (1.0)","15","380",".087","-0.4","0.69","26.2","4.5","11.6","4.9","0.8","2.0","3.7",2010,"cle"
"Christian Eyenga","GF (2.5)","44","947","-.006","-3.3","-0.11","15.4","6.2","1.8","2.4","1.4","1.7","4.0",2010,"cle"
"Daniel Gibson","G (1.2)","67","1864",".041","-1.8","1.59","20.1","4.6","5.2","2.1","0.5","1.2","4.0",2010,"cle"
"Jamario Moon","SF (3.4)","40","764",".088","-0.3","1.41","11.9","7.4","2.8","1.1","1.7","1.6","2.5",2010,"cle"
"Jawad Williams","GF (3.0)","26","391","-.119","-6.8","-0.97","12.8","5.9","2.7","2.0","0.4","1.1","4.2",2010,"cle"
"J.J. Hickson","FC (4.9)","80","2256",".003","-3.0","0.12","23.5","14.8","1.9","3.7","1.1","1.0","4.6",2010,"cle"
"Joey Graham","GF (3.0)","39","586","-.050","-4.6","-0.61","16.5","6.9","1.5","2.3","0.6","0.5","6.0",2010,"cle"
"Leon Powe","FC (4.5)","14","187",".009","-2.8","0.04","18.0","9.8","0.5","1.3","0.8","1.8","5.1",2010,"cle"
"Luke Harangody","PF (4.0)","21","399","-.031","-4.0","-0.25","15.6","10.6","2.4","1.3","1.2","1.3","5.3",2010,"cle"
"Manny Harris","SG (2.0)","54","933",".027","-2.2","0.52","16.5","7.2","4.4","3.2","0.4","1.6","3.3",2010,"cle"
"Mo Williams","PG (1.0)","36","1065","-.046","-4.5","-1.01","21.5","4.4","11.6","4.7","0.5","1.5","4.1",2010,"cle"
"Ramon Sessions","G (1.5)","81","2132",".140","1.3","6.22","24.2","5.7","9.4","4.0","0.2","1.4","2.1",2010,"cle"
"Ryan Hollins","FC (5.0)","70","1181","0","-3.1","-0.00","15.2","7.6","1.1","2.7","1.7","0.9","8.1",2010,"cle"
"Samardo Samuels","PF (4.0)","37","701","-.063","-5.0","-0.91","19.7","10.8","1.2","3.6","1.2","1.0","6.0",2010,"cle"
"Semih Erden","C (5.0)","4","64","-.111","-6.5","-0.15","9.7","8.2","0.7","1.5","2.2","1.5","9.0",2010,"cle"
"Alonzo Gee","GF (2.5)","65","1827",".113","0.4","4.28","17.5","8.5","3.0","3.0","0.4","2.2","3.9",2011,"cle"
"Anderson Varejao","FC (5.0)","30","785",".273","5.4","4.46","16.6","17.6","2.6","2.8","1.0","2.1","3.8",2011,"cle"
"Antawn Jamison","PF (4.0)","65","2151","-.061","-5.0","-2.73","24.9","9.1","2.9","2.0","0.9","1.1","3.7",2011,"cle"
"Anthony Parker","GF (2.5)","52","1280",".093","-0.2","2.49","13.8","5.2","4.5","1.9","0.3","1.4","2.4",2011,"cle"
"Ben Uzoh","G (1.5)","2","13",".364","8.3","0.10","15.2","15.2","7.6","0.0","0.0","3.8","3.8",2011,"cle"
"Christian Eyenga","SF (3.0)","7","83","-.092","-5.9","-0.16","5.2","6.9","2.3","1.2","2.3","1.7","4.0",2011,"cle"
"Daniel Gibson","G (1.3)","39","916",".025","-2.3","0.48","13.8","5.3","4.0","2.4","0.8","1.4","3.6",2011,"cle"
"D.J. Kennedy","GF (3.0)","2","59","-.021","-3.7","-0.03","9.8","5.7","2.4","2.4","0.0","1.6","5.7",2011,"cle"
"Donald Sloan","G (1.5)","25","608","-.021","-3.7","-0.26","13.0","4.7","7.3","3.3","0.2","0.8","2.5",2011,"cle"
"Kyrie Irving","PG (1.0)","55","1558",".116","0.5","3.77","29.1","5.9","8.5","4.9","0.6","1.7","3.4",2011,"cle"
"Lester Hudson","G (1.5)","13","314","-.034","-4.1","-0.22","25.2","7.0","5.3","4.6","0.5","2.1","4.0",2011,"cle"
"Luke Harangody","PF (4.0)","21","231",".025","-2.3","0.12","12.5","11.0","1.2","0.8","0.6","1.2","3.5",2011,"cle"
"Luke Walton","SF (3.0)","21","299","-.068","-5.2","-0.42","6.9","5.6","4.8","4.0","0.2","0.5","5.1",2011,"cle"
"Manny Harris","SG (2.0)","28","456",".036","-2.0","0.34","18.2","7.4","3.3","2.8","0.6","1.4","3.0",2011,"cle"
"Mychel Thompson","F (4.0)","5","95","-.245","-10.7","-0.48","9.1","2.5","3.5","2.5","0.5","1.0","4.1",2011,"cle"
"Omri Casspi","SF (3.1)","65","1341",".057","-1.3","1.60","16.4","8.2","2.4","2.3","0.8","1.3","4.1",2011,"cle"
"Ramon Sessions","G (1.5)","41","1006",".090","-0.3","1.88","20.5","6.1","10.1","3.9","0.0","1.3","3.0",2011,"cle"
"Ryan Hollins","C (5.0)","25","362","-.060","-4.9","-0.45","11.8","7.4","0.8","3.2","1.6","0.5","7.3",2011,"cle"
"Samardo Samuels","PF (4.4)","54","825","-.029","-4.0","-0.49","17.0","10.5","1.2","3.3","1.2","1.2","6.6",2011,"cle"
"Semih Erden","C (5.0)","32","333","-.008","-3.3","-0.06","14.3","10.4","1.3","2.3","0.7","1.4","8.7",2011,"cle"
"Tristan Thompson","FC (5.0)","60","1424",".050","-1.5","1.48","16.7","13.1","0.9","2.7","2.1","0.9","4.5",2011,"cle"
"Alonzo Gee","SF (2.9)","83","2570",".067","-1.0","3.57","15.8","6.0","2.5","2.5","0.6","2.0","3.8",2012,"cle"
"Anderson Varejao","C (5.0)","25","901",".337","7.4","6.32","18.8","19.2","4.5","2.3","0.7","2.0","3.6",2012,"cle"
"Chris Quinn","PG (1.0)","7","79","-.136","-7.3","-0.22","6.1","1.2","5.5","3.6","0.0","1.8","2.4",2012,"cle"
"C.J. Miles","SF (3.0)","65","1363",".067","-1.0","1.89","25.7","6.1","2.2","2.4","0.6","1.7","4.9",2012,"cle"
"Daniel Gibson","PG (1.0)","46","923",".001","-3.1","0.01","13.0","3.1","4.3","1.6","0.2","1.6","4.6",2012,"cle"
"Dion Waiters","SG (2.0)","61","1757","-.024","-3.8","-0.88","24.4","4.1","5.0","3.3","0.4","1.6","3.1",2012,"cle"
"Donald Sloan","SG (2.0)","20","257",".022","-2.4","0.12","15.1","5.2","6.9","2.4","0.0","0.9","3.2",2012,"cle"
"Jeremy Pargo","SG (2.0)","25","450","-.053","-4.7","-0.49","20.9","3.4","6.8","3.9","0.2","1.3","3.4",2012,"cle"
"Jon Leuer","C (5.0)","9","91","-.238","-10.5","-0.45","11.6","6.9","2.6","2.6","0.0","1.1","5.8",2012,"cle"
"Kevin Jones","PF (4.0)","32","335",".025","-2.3","0.17","13.6","11.2","1.4","1.1","0.7","1.3","3.6",2012,"cle"
"Kyrie Irving","PG (1.0)","59","2048",".118","0.6","5.04","31.1","5.1","8.2","4.5","0.5","2.1","3.4",2012,"cle"
"Luke Walton","PF (4.0)","50","855",".066","-1.0","1.18","9.7","8.1","9.3","3.4","0.7","2.4","5.5",2012,"cle"
"Marreese Speights","C (5.0)","39","719",".035","-2.0","0.53","26.4","13.2","1.9","2.9","1.7","0.9","5.9",2012,"cle"
"Omri Casspi","SF (3.4)","43","505",".113","0.4","1.19","16.4","10.8","2.7","2.1","1.1","2.4","4.3",2012,"cle"
"Samardo Samuels","C (5.0)","18","195","-.186","-8.9","-0.76","14.3","6.9","2.0","1.5","0.7","0.7","7.4",2012,"cle"
"Shaun Livingston","PG (1.2)","49","1133",".179","2.5","4.22","15.0","5.1","7.5","2.5","1.2","1.6","4.4",2012,"cle"
"Tristan Thompson","PF (4.0)","82","2567",".143","1.4","7.64","17.9","14.5","2.0","2.3","1.3","1.1","4.4",2012,"cle"
"Tyler Zeller","C (5.0)","77","2026",".007","-2.9","0.31","14.5","10.4","2.3","2.3","1.7","0.8","5.9",2012,"cle"
"Wayne Ellington","SG (2.0)","38","985",".137","1.2","2.81","19.3","5.6","3.0","1.6","0.1","1.4","2.1",2012,"cle"
"Alonzo Gee","GF (3.0)","65","1020",".077","-0.7","1.63","12.1","7.0","2.2","2.1","0.7","1.8","4.5",2013,"cle"
"Anderson Varejao","C (5.0)","65","1800",".241","4.4","9.05","14.6","16.8","3.7","1.9","1.0","1.8","4.4",2013,"cle"
"Andrew Bynum","C (5.0)","24","480",".010","-2.8","0.10","20.2","12.6","2.7","3.0","2.8","0.6","2.8",2013,"cle"
"Anthony Bennett","F (3.5)","52","663","-.094","-6.0","-1.30","15.7","11.2","1.2","3.4","0.6","1.5","6.7",2013,"cle"
"Arinze Onuaku","PF (4.0)","2","5","-.288","-12.0","-0.03","0.0","9.6","0.0","0.0","0.0","0.0","0.0",2013,"cle"
"Carrick Felix","GF (3.0)","7","38",".048","-1.6","0.04","24.0","7.6","5.1","5.1","0.0","0.0","5.1",2013,"cle"
"C.J. Miles","GF (3.0)","51","984",".099","0.0","2.04","24.5","5.0","2.5","2.1","0.7","2.2","5.0",2013,"cle"
"Dion Waiters","SG (2.0)","70","2072","-.028","-4.0","-1.23","25.8","4.5","4.8","3.6","0.4","1.5","3.5",2013,"cle"
"Earl Clark","F (3.6)","45","698","-.049","-4.6","-0.72","16.1","8.7","1.1","2.1","1.3","1.1","4.2",2013,"cle"
"Henry Sims","C (5.0)","20","168",".053","-1.4","0.18","12.6","16.0","1.4","2.3","2.0","1.4","9.1",2013,"cle"
"Jarrett Jack","SG (1.8)","80","2252",".063","-1.1","2.95","16.2","4.8","6.9","2.8","0.5","1.2","2.8",2013,"cle"
"Kyrie Irving","PG (1.0)","71","2496",".119","0.6","6.17","28.4","5.0","8.3","3.7","0.4","2.1","3.1",2013,"cle"
"Luol Deng","SF (3.0)","40","1353",".096","-0.1","2.71","20.3","7.2","3.5","2.0","0.2","1.3","2.1",2013,"cle"
"Matthew Dellavedova","PG (1.0)","72","1271",".111","0.4","2.93","12.8","4.6","7.1","2.3","0.2","1.2","4.6",2013,"cle"
"Scotty Hopson","SG (1.0)","2","7","-.655","-23.4","-0.10","6.9","0.0","6.9","0.0","0.0","6.9","0.0",2013,"cle"
"Sergey Karasev","SG (2.7)","22","156","-.122","-6.9","-0.40","11.4","4.9","1.8","3.4","0.3","0.9","6.8",2013,"cle"
"Seth Curry","PG (1.0)","1","9",".386","8.9","0.07","16.0","5.3","0.0","0.0","0.0","10.7","0.0",2013,"cle"
"Shane Edwards","SF (3.0)","2","12","-.160","-8.1","-0.04","8.0","8.0","0.0","4.0","0.0","0.0","4.0",2013,"cle"
"Spencer Hawes","C (5.0)","27","804",".097","-0.1","1.63","21.8","12.4","3.8","3.2","1.6","0.8","5.0",2013,"cle"
"Tristan Thompson","PF (4.0)","82","2594",".115","0.5","6.20","17.8","14.0","1.3","2.0","0.6","0.8","3.5",2013,"cle"
"Tyler Zeller","PF (4.5)","70","1049",".122","0.7","2.67","18.3","12.9","1.6","2.7","1.7","0.8","6.3",2013,"cle"
"A.J. Price","PG (1.0)","11","87","-.074","-5.4","-0.13","12.1","8.3","7.2","1.7","0.0","1.7","0.6",2014,"cle"
"Alex Kirk","C (5.0)","5","14","-.150","-7.7","-0.04","13.7","3.4","3.4","0.0","0.0","0.0","3.4",2014,"cle"
"Anderson Varejao","FC (4.5)","26","636",".157","1.8","2.08","19.2","12.8","2.6","2.6","1.2","1.4","4.4",2014,"cle"
"Brendan Haywood","C (5.0)","22","119","-.048","-4.6","-0.12","14.1","11.7","0.8","4.0","4.0","0.8","6.9",2014,"cle"
"Dion Waiters","SG (2.0)","33","786","-.038","-4.3","-0.62","21.1","3.5","4.5","3.1","0.6","2.7","3.6",2014,"cle"
"Iman Shumpert","SG (2.0)","38","920",".129","0.9","2.48","14.2","7.5","3.0","2.6","0.7","2.7","3.7",2014,"cle"
"James Jones","SF (3.0)","57","669",".074","-0.8","1.04","17.9","4.4","1.7","0.9","0.6","0.9","4.8",2014,"cle"
"Joe Harris","SG (2.0)","51","493","-.031","-4.0","-0.32","13.2","4.0","2.5","2.6","0.2","0.7","6.0",2014,"cle"
"J.R. Smith","SG (2.0)","46","1461",".146","1.5","4.44","19.3","5.3","3.7","1.7","0.6","2.1","3.9",2014,"cle"
"Kendrick Perkins","C (5.0)","17","167","-.147","-7.7","-0.51","12.6","11.8","2.3","6.0","1.1","0.6","7.8",2014,"cle"
"Kevin Love","PF (4.0)","75","2532",".131","1.0","6.93","23.3","13.9","3.2","2.3","0.7","1.0","2.7",2014,"cle"
"Kyrie Irving","PG (1.0)","75","2730",".162","2.0","9.23","28.6","4.2","6.8","3.3","0.4","2.0","2.6",2014,"cle"
"LeBron James","SF (3.0)","69","2493",".234","4.2","12.13","33.6","8.0","9.8","5.2","0.9","2.1","2.6",2014,"cle"
"Louis Amundson","PF (4.0)","12","79","-.073","-5.3","-0.12","6.7","12.2","3.0","3.0","0.0","0.6","6.7",2014,"cle"
"Matthew Dellavedova","PG (1.2)","67","1380",".049","-1.6","1.41","11.1","4.4","7.1","2.1","0.1","0.8","5.3",2014,"cle"
"Mike Miller","GF (3.0)","52","701",".045","-1.7","0.66","7.5","6.2","3.1","1.6","0.3","1.0","5.1",2014,"cle"
"Shawn Marion","PF (3.9)","57","1101",".050","-1.5","1.14","12.0","8.8","2.2","1.4","1.2","1.2","2.5",2014,"cle"
"Timofey Mozgov","C (5.0)","46","1148",".188","2.8","4.49","20.3","13.3","1.6","2.9","2.3","0.8","4.7",2014,"cle"
"Tristan Thompson","C (5.0)","82","2194",".191","2.9","8.73","15.2","14.4","0.9","1.8","1.3","0.7","4.1",2014,"cle"
"Will Cherry","PG (1.0)","8","69","-.092","-5.9","-0.13","10.4","3.5","5.6","2.8","0.7","4.2","7.0",2014,"cle"
"Alexander Kaun","C (5.0)","25","95",".151","1.6","0.30","11.6","13.1","1.5","3.5","2.5","2.0","5.6",2015,"cle"
"Anderson Varejao","FC (4.9)","31","310",".083","-0.5","0.54","12.4","14.1","3.1","2.5","0.8","1.7","5.4",2015,"cle"
"Channing Frye","PF (4.0)","26","446",".069","-0.9","0.64","21.1","10.0","2.8","1.4","0.9","0.9","6.0",2015,"cle"
"Dahntay Jones","GF (3.0)","1","42",".059","-1.2","0.05","14.9","5.7","2.3","0.0","2.3","1.1","6.9",2015,"cle"
"Iman Shumpert","SG (2.0)","54","1316",".109","0.3","2.99","11.3","7.4","3.4","2.1","0.7","2.0","4.3",2015,"cle"
"James Jones","GF (3.0)","48","463",".110","0.3","1.06","18.5","5.2","1.5","1.3","1.0","1.1","5.2",2015,"cle"
"Jared Cunningham","G (1.8)","40","355","-.046","-4.5","-0.34","14.1","3.9","2.6","2.4","0.3","1.6","5.0",2015,"cle"
"Joe Harris","SG (2.0)","5","15","-.018","-3.6","-0.01","9.6","9.6","6.4","3.2","0.0","0.0","3.2",2015,"cle"
"Jordan McRae","SG (2.0)","15","113",".002","-3.0","0.01","26.3","5.1","6.4","3.8","0.4","0.0","4.2",2015,"cle"
"J.R. Smith","SG (2.2)","77","2362",".098","-0.0","4.81","19.4","4.4","2.6","1.2","0.4","1.6","4.1",2015,"cle"
"Kevin Love","PF (4.0)","77","2424",".146","1.4","7.35","24.4","15.1","3.7","2.8","0.8","1.1","3.1",2015,"cle"
"Kyrie Irving","PG (1.0)","53","1667",".074","-0.8","2.57","30.0","4.5","7.2","3.6","0.5","1.6","3.1",2015,"cle"
"LeBron James","SF (3.4)","76","2709",".273","5.4","15.43","34.0","10.0","9.1","4.4","0.9","1.8","2.5",2015,"cle"
"Matthew Dellavedova","PG (1.0)","76","1867",".082","-0.5","3.18","14.6","4.2","8.7","3.0","0.2","1.1","4.6",2015,"cle"
"Mo Williams","G (1.5)","41","748",".008","-2.8","0.12","21.7","4.6","6.3","3.7","0.3","0.9","3.9",2015,"cle"
"Richard Jefferson","SF (3.0)","74","1326",".106","0.2","2.92","14.8","4.6","2.1","1.6","0.5","1.2","4.7",2015,"cle"
"Timofey Mozgov","C (5.0)","76","1326",".117","0.5","3.22","17.2","12.2","1.2","2.6","2.1","0.8","5.8",2015,"cle"
"Tristan Thompson","C (5.0)","82","2269",".257","4.9","12.13","13.6","15.6","1.3","1.3","1.1","0.8","4.3",2015,"cle"
"Andrew Bogut","C (5.0)","1","1","-1.533","-50.7","-0.03","0.0","0.0","0.0","0.0","0.0","0.0","96.0",2016,"cle"
"Channing Frye","C (5.0)","74","1398",".066","-1.0","1.93","23.2","10.0","1.5","1.8","1.3","1.1","4.7",2016,"cle"
"Chris Andersen","C (5.0)","12","114",".081","-0.5","0.19","11.8","13.1","2.1","2.1","3.0","2.1","8.4",2016,"cle"
"DeAndre Liggins","SG (2.0)","61","752",".085","-0.4","1.33","9.2","6.4","3.4","2.7","0.9","2.9","5.0",2016,"cle"
"Deron Williams","PG (1.0)","24","486",".028","-2.2","0.28","17.7","4.4","8.5","3.9","0.6","0.6","4.1",2016,"cle"
"Derrick Williams","PF (4.0)","25","427","-.001","-3.1","-0.01","17.5","6.4","1.6","1.7","0.3","0.6","3.0",2016,"cle"
"Iman Shumpert","SG (1.9)","76","1937",".077","-0.7","3.10","14.0","5.5","2.7","1.9","0.7","1.6","3.7",2016,"cle"
"James Jones","SF (3.0)","48","381",".141","1.3","1.12","16.6","4.9","1.8","1.3","1.3","0.9","4.7",2016,"cle"
"Jordan McRae","SG (1.0)","37","384","-.064","-5.1","-0.51","20.2","5.0","2.4","1.8","0.8","1.0","3.9",2016,"cle"
"J.R. Smith","SG (2.0)","41","1187",".034","-2.0","0.85","14.2","4.6","2.4","1.1","0.4","1.7","3.1",2016,"cle"
"Kay Felder","PG (1.0)","42","386","-.076","-5.4","-0.61","20.7","5.1","7.2","3.9","0.9","2.2","4.7",2016,"cle"
"Kevin Love","PF (4.1)","60","1885",".170","2.2","6.67","29.1","17.0","3.0","3.1","0.6","1.3","3.2",2016,"cle"
"Kyle Korver","SG (2.7)","35","859",".165","2.1","2.96","20.9","5.4","2.0","1.6","0.4","0.6","3.4",2016,"cle"
"Kyrie Irving","PG (1.0)","72","2525",".136","1.2","7.18","34.5","4.3","8.0","3.4","0.5","1.6","3.0",2016,"cle"
"Larry Sanders","C (5.0)","5","13","-.195","-9.1","-0.05","15.1","15.1","0.0","7.6","3.8","3.8","18.9",2016,"cle"
"LeBron James","SF (3.6)","74","2795",".278","5.6","16.19","33.6","11.0","11.1","5.2","0.7","1.6","2.3",2016,"cle"
"Mike Dunleavy","GF (3.0)","23","366",".050","-1.5","0.38","13.9","6.2","2.8","1.8","0.3","0.8","4.2",2016,"cle"
"Richard Jefferson","SF (3.0)","79","1614",".079","-0.6","2.64","13.3","6.0","2.3","1.6","0.3","0.8","4.6",2016,"cle"
"Tristan Thompson","C (5.0)","78","2336",".231","4.1","11.27","12.9","14.8","1.6","1.3","1.7","0.8","3.6",2016,"cle"
"Ante Zizic","C (5.0)","32","214",".303","6.3","1.35","26.7","13.5","1.1","2.5","2.9","0.4","6.7",2017,"cle"
"Cedi Osman","SF (3.0)","61","672",".105","0.2","1.47","17.0","8.6","2.9","2.3","0.2","1.6","5.6",2017,"cle"
"Channing Frye","FC (5.0)","44","545",".064","-1.1","0.73","18.7","9.7","2.5","1.5","1.1","1.5","4.8",2017,"cle"
"Derrick Rose","PG (1.0)","16","308","-.101","-6.2","-0.65","24.5","4.5","4.1","4.4","0.6","0.5","2.2",2017,"cle"
"Dwyane Wade","SG (1.1)","46","1069",".068","-1.0","1.52","23.0","8.1","7.3","4.1","1.4","1.9","3.8",2017,"cle"
"George Hill","PG (1.0)","24","669",".071","-0.9","0.99","16.2","4.6","4.8","2.0","1.1","1.6","3.8",2017,"cle"
"Iman Shumpert","GF (3.0)","14","276",".026","-2.3","0.15","10.8","7.1","3.0","2.8","0.7","1.6","3.8",2017,"cle"
"Isaiah Thomas","SG (1.0)","15","406","-.138","-7.4","-1.17","26.1","3.7","8.0","4.8","0.2","1.1","3.0",2017,"cle"
"Jae Crowder","PF (4.0)","53","1346","-.053","-4.7","-1.48","16.2","6.2","2.1","1.5","0.4","1.5","4.4",2017,"cle"
"Jeff Green","PF (4.2)","78","1828","-.005","-3.2","-0.19","22.2","6.5","2.6","2.0","0.9","1.1","3.9",2017,"cle"
"John Holland","SG (2.0)","24","174","-.074","-5.4","-0.27","14.9","6.6","1.4","2.2","0.6","1.9","2.8",2017,"cle"
"Jordan Clarkson","G (1.0)","28","632",".015","-2.6","0.19","26.8","4.4","3.6","2.4","0.2","1.4","3.3",2017,"cle"
"Jose Calderon","PG (1.0)","57","914",".112","0.4","2.14","13.4","4.4","6.1","2.2","0.1","1.4","4.3",2017,"cle"
